var,value_type,dataset_id,var_label
INJURY_MVT,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Injury involving motor vehicle traffic (by E codes)
INJURY_NATURE,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Injury involving nature or environmental factors (by E codes)
INJURY_POISON,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Injury by poison (by E codes)
INJURY_STRUCK,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Injury from being struck by or against (by E codes)
INJURY_SUFFOCATION,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Injury by suffocation (by E codes)
INTENT_ASSAULT,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Injury by assault indicated on the record (by E codes)
INTENT_SELF_HARM,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Intentional self harm indicated on the record (by diagnosis and/or E codes)
INTENT_UNINTENTIONAL,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Unintentional injury indicated on the record (by E codes)
KEY,double,AZ_SID_2015q1q3_DX_PR_GRPS,HCUP record identifier
MULTINJURY,int32,AZ_SID_2015q1q3_DX_PR_GRPS,More than one injury diagnosis reported on record
PCLASS1,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 1
PCLASS10,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 10
PCLASS11,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 11
PCLASS12,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 12
PCLASS2,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 2
PCLASS3,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 3
PCLASS4,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 4
PCLASS5,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 5
PCLASS6,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 6
PCLASS7,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 7
PCLASS8,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 8
PCLASS9,int32,AZ_SID_2015q1q3_DX_PR_GRPS,Procedure class 9
PRMCCS1,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 1
PRMCCS10,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 10
PRMCCS11,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 11
PRMCCS12,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 12
PRMCCS2,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 2
PRMCCS3,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 3
PRMCCS4,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 4
PRMCCS5,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 5
PRMCCS6,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 6
PRMCCS7,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 7
PRMCCS8,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 8
PRMCCS9,string,AZ_SID_2015q1q3_DX_PR_GRPS,Multi-Level CCS:  Procedure 9
CM_AIDS,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Acquired immune deficiency syndrome
CM_ALCOHOL,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Alcohol abuse
CM_ANEMDEF,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Deficiency anemias
CM_ARTH,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Rheumatoid arthritis/collagen vascular diseases
CM_BLDLOSS,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Chronic blood loss anemia
CM_CHF,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Congestive heart failure
CM_CHRNLUNG,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Chronic pulmonary disease
CM_COAG,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Coagulopathy
CM_DEPRESS,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Depression
CM_DM,int32,AZ_SID_2015q1q3_SEVERITY,"AHRQ comorbidity measure: Diabetes, uncomplicated"
CM_DMCX,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Diabetes with chronic complications
CM_DRUG,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Drug abuse
CM_HTN_C,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Hypertension (combine uncomplicated and complicated)
CM_HYPOTHY,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Hypothyroidism
CM_LIVER,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Liver disease
CM_LYMPH,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Lymphoma
CM_LYTES,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Fluid and electrolyte disorders
CM_METS,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Metastatic cancer
CM_NEURO,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Other neurological disorders
CM_OBESE,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Obesity
CM_PARA,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Paralysis
CM_PERIVASC,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Peripheral vascular disorders
CM_PSYCH,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Psychoses
CM_PULMCIRC,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Pulmonary circulation disorders
CM_RENLFAIL,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Renal failure
CM_TUMOR,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Solid tumor without metastasis
CM_ULCER,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Peptic ulcer disease excluding bleeding
CM_VALVE,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Valvular disease
CM_WGHTLOSS,int32,AZ_SID_2015q1q3_SEVERITY,AHRQ comorbidity measure: Weight loss
KEY,double,AZ_SID_2015q1q3_SEVERITY,HCUP record identifier
CHARGE,double,AZ_SID_2015q4_CHGS,Line item charges (as received from source)
CHARGE,double,AZ_SID_2015q4_CHGS,Line item charges (as received from source)
KEY,double,AZ_SID_2015q4_CHGS,HCUP record identifier
AGE,int32,AZ_SID_2015q4_CORE,Age in years at admission
AGEDAY,int32,AZ_SID_2015q4_CORE,Age in days (when age < 1 year)
AGEMONTH,int32,AZ_SID_2015q4_CORE,Age in months (when age < 11 years)
AHOUR,int32,AZ_SID_2015q4_CORE,Admission Hour
AMONTH,int32,AZ_SID_2015q4_CORE,Admission month
ATYPE,int32,AZ_SID_2015q4_CORE,Admission type
AWEEKEND,int32,AZ_SID_2015q4_CORE,Admission day is a weekend
AYEAR,int32,AZ_SID_2015q4_CORE,Admission year
BWT,int32,AZ_SID_2015q4_CORE,Birth weight in grams
DHOUR,int32,AZ_SID_2015q4_CORE,Discharge Hour
DIED,int32,AZ_SID_2015q4_CORE,Died during hospitalization
DISPUB04,int32,AZ_SID_2015q4_CORE,Disposition of patient (UB-04 standard coding)
DISPUNIFORM,int32,AZ_SID_2015q4_CORE,Disposition of patient (uniform)
DISP_X,string,AZ_SID_2015q4_CORE,Disposition of patient (as received from source)
DMONTH,int32,AZ_SID_2015q4_CORE,Discharge month
DNR,int32,AZ_SID_2015q4_CORE,Do not resuscitate indicator
DQTR,int32,AZ_SID_2015q4_CORE,Discharge quarter
DRG,int32,AZ_SID_2015q4_CORE,DRG in effect on discharge date
DRG32,int32,AZ_SID_2015q4_CORE,"DRG, version 32"
DRGVER,int32,AZ_SID_2015q4_CORE,DRG grouper version used on discharge date
DRG_NoPOA,int32,AZ_SID_2015q4_CORE,"DRG in use on discharge date, calculated without POA"
DSHOSPID,string,AZ_SID_2015q4_CORE,Data source hospital identifier
DXPOA1,string,AZ_SID_2015q4_CORE,"Diagnosis 1, present on admission indicator"
DXPOA10,string,AZ_SID_2015q4_CORE,"Diagnosis 10, present on admission indicator"
DXPOA11,string,AZ_SID_2015q4_CORE,"Diagnosis 11, present on admission indicator"
DXPOA12,string,AZ_SID_2015q4_CORE,"Diagnosis 12, present on admission indicator"
DXPOA13,string,AZ_SID_2015q4_CORE,"Diagnosis 13, present on admission indicator"
DXPOA14,string,AZ_SID_2015q4_CORE,"Diagnosis 14, present on admission indicator"
DXPOA15,string,AZ_SID_2015q4_CORE,"Diagnosis 15, present on admission indicator"
DXPOA16,string,AZ_SID_2015q4_CORE,"Diagnosis 16, present on admission indicator"
DXPOA17,string,AZ_SID_2015q4_CORE,"Diagnosis 17, present on admission indicator"
DXPOA18,string,AZ_SID_2015q4_CORE,"Diagnosis 18, present on admission indicator"
DXPOA19,string,AZ_SID_2015q4_CORE,"Diagnosis 19, present on admission indicator"
DXPOA2,string,AZ_SID_2015q4_CORE,"Diagnosis 2, present on admission indicator"
DXPOA20,string,AZ_SID_2015q4_CORE,"Diagnosis 20, present on admission indicator"
DXPOA21,string,AZ_SID_2015q4_CORE,"Diagnosis 21, present on admission indicator"
DXPOA22,string,AZ_SID_2015q4_CORE,"Diagnosis 22, present on admission indicator"
DXPOA23,string,AZ_SID_2015q4_CORE,"Diagnosis 23, present on admission indicator"
DXPOA24,string,AZ_SID_2015q4_CORE,"Diagnosis 24, present on admission indicator"
DXPOA25,string,AZ_SID_2015q4_CORE,"Diagnosis 25, present on admission indicator"
DXPOA3,string,AZ_SID_2015q4_CORE,"Diagnosis 3, present on admission indicator"
DXPOA4,string,AZ_SID_2015q4_CORE,"Diagnosis 4, present on admission indicator"
DXPOA5,string,AZ_SID_2015q4_CORE,"Diagnosis 5, present on admission indicator"
DXPOA6,string,AZ_SID_2015q4_CORE,"Diagnosis 6, present on admission indicator"
DXPOA7,string,AZ_SID_2015q4_CORE,"Diagnosis 7, present on admission indicator"
DXPOA8,string,AZ_SID_2015q4_CORE,"Diagnosis 8, present on admission indicator"
DXPOA9,string,AZ_SID_2015q4_CORE,"Diagnosis 9, present on admission indicator"
DXVER,int32,AZ_SID_2015q4_CORE,Diagnosis Version
E_POA1,string,AZ_SID_2015q4_CORE,"E Cause 1, present on admission indicator"
E_POA2,string,AZ_SID_2015q4_CORE,"E Cause 2, present on admission indicator"
E_POA3,string,AZ_SID_2015q4_CORE,"E Cause 3, present on admission indicator"
E_POA4,string,AZ_SID_2015q4_CORE,"E Cause 4, present on admission indicator"
E_POA5,string,AZ_SID_2015q4_CORE,"E Cause 5, present on admission indicator"
E_POA6,string,AZ_SID_2015q4_CORE,"E Cause 6, present on admission indicator"
FEMALE,int32,AZ_SID_2015q4_CORE,Indicator of sex
HCUP_ED,int32,AZ_SID_2015q4_CORE,HCUP Emergency Department service indicator
HCUP_OS,int32,AZ_SID_2015q4_CORE,HCUP Observation Stay service indicator
HISPANIC,int32,AZ_SID_2015q4_CORE,Hispanic ethnicity (uniform)
HISPANIC_X,string,AZ_SID_2015q4_CORE,Hispanic ethnicity (as received from source)
HOSPST,string,AZ_SID_2015q4_CORE,Hospital state postal code
HOSP_NPI,string,AZ_SID_2015q4_CORE,Hospital NPI
Homeless,int32,AZ_SID_2015q4_CORE,Indicator that patient is homeless
I10_DX1,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 1
I10_DX10,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 10
I10_DX11,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 11
I10_DX12,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 12
I10_DX13,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 13
I10_DX14,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 14
I10_DX15,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 15
I10_DX16,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 16
I10_DX17,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 17
I10_DX18,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 18
I10_DX19,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 19
I10_DX2,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 2
I10_DX20,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 20
I10_DX21,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 21
I10_DX22,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 22
I10_DX23,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 23
I10_DX24,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 24
I10_DX25,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 25
I10_DX3,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 3
I10_DX4,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 4
I10_DX5,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 5
I10_DX6,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 6
I10_DX7,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 7
I10_DX8,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 8
I10_DX9,string,AZ_SID_2015q4_CORE,ICD-10-CM Diagnosis 9
I10_DXCCS1,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 1
I10_DXCCS10,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 10
I10_DXCCS11,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 11
I10_DXCCS12,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 12
I10_DXCCS13,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 13
I10_DXCCS14,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 14
I10_DXCCS15,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 15
I10_DXCCS16,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 16
I10_DXCCS17,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 17
I10_DXCCS18,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 18
I10_DXCCS19,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 19
I10_DXCCS2,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 2
I10_DXCCS20,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 20
I10_DXCCS21,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 21
I10_DXCCS22,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 22
I10_DXCCS23,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 23
I10_DXCCS24,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 24
I10_DXCCS25,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 25
I10_DXCCS3,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 3
I10_DXCCS4,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 4
I10_DXCCS5,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 5
I10_DXCCS6,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 6
I10_DXCCS7,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 7
I10_DXCCS8,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 8
I10_DXCCS9,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: diagnosis 9
I10_DX_Admitting,string,AZ_SID_2015q4_CORE,ICD-10-CM Admitting Diagnosis Code
I10_ECAUSE1,string,AZ_SID_2015q4_CORE,ICD-10-CM E Cause 1
I10_ECAUSE2,string,AZ_SID_2015q4_CORE,ICD-10-CM E Cause 2
I10_ECAUSE3,string,AZ_SID_2015q4_CORE,ICD-10-CM E Cause 3
I10_ECAUSE4,string,AZ_SID_2015q4_CORE,ICD-10-CM E Cause 4
I10_ECAUSE5,string,AZ_SID_2015q4_CORE,ICD-10-CM E Cause 5
I10_ECAUSE6,string,AZ_SID_2015q4_CORE,ICD-10-CM E Cause 6
I10_ECauseCCS1,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: E Cause 1
I10_ECauseCCS2,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: E Cause 2
I10_ECauseCCS3,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: E Cause 3
I10_ECauseCCS4,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: E Cause 4
I10_ECauseCCS5,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: E Cause 5
I10_ECauseCCS6,int32,AZ_SID_2015q4_CORE,ICD-10-CM CCS: E Cause 6
I10_HOSPBRTH,int32,AZ_SID_2015q4_CORE,ICD-10-CM Indicator of birth in this hospital
I10_NCHRONIC,int32,AZ_SID_2015q4_CORE,ICD-10-CM Number of chronic conditions
I10_NDX,int32,AZ_SID_2015q4_CORE,ICD-10-CM Number of diagnoses on this record
I10_NECAUSE,int32,AZ_SID_2015q4_CORE,ICD-10-CM Number of E Causes on this record
I10_NEOMAT,int32,AZ_SID_2015q4_CORE,ICD-10-CM/PCS Neonatal and/or maternal I10_DX and/or I10_PR
I10_NPR,int32,AZ_SID_2015q4_CORE,ICD-10-PCS Number of procedures on this record
I10_ORPROC,int32,AZ_SID_2015q4_CORE,ICD-10-PCS Major operating room procedure indicator
I10_PR1,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 1
I10_PR10,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 10
I10_PR11,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 11
I10_PR12,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 12
I10_PR2,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 2
I10_PR3,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 3
I10_PR4,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 4
I10_PR5,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 5
I10_PR6,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 6
I10_PR7,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 7
I10_PR8,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 8
I10_PR9,string,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure 9
I10_PRCCS1,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 1
I10_PRCCS10,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 10
I10_PRCCS11,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 11
I10_PRCCS12,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 12
I10_PRCCS2,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 2
I10_PRCCS3,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 3
I10_PRCCS4,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 4
I10_PRCCS5,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 5
I10_PRCCS6,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 6
I10_PRCCS7,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 7
I10_PRCCS8,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 8
I10_PRCCS9,int32,AZ_SID_2015q4_CORE,ICD-10-PCS CCS: procedure 9
I10_PROCTYPE,int32,AZ_SID_2015q4_CORE,ICD-10-PCS Procedure type indicator
I10_SERVICELINE,int32,AZ_SID_2015q4_CORE,ICD-10-CM/PCS Hospital Service Line
KEY,double,AZ_SID_2015q4_CORE,HCUP record identifier
LOS,int32,AZ_SID_2015q4_CORE,Length of stay (cleaned)
LOS_X,int32,AZ_SID_2015q4_CORE,Length of stay (as received from source)
MARITALSTATUSUB04,string,AZ_SID_2015q4_CORE,"Patient's marital status, UB-04 standard coding"
MDBOARD1,string,AZ_SID_2015q4_CORE,Physician 1 licensing board (as received from source)
MDBOARD2,string,AZ_SID_2015q4_CORE,Physician 2 licensing board (as received from source)
MDC,int32,AZ_SID_2015q4_CORE,MDC in effect on discharge date
MDC32,int32,AZ_SID_2015q4_CORE,"MDC, version 32"
MDC_NoPOA,int32,AZ_SID_2015q4_CORE,"MDC in use on discharge date, calculated without POA"
MDNUM1_R,int32,AZ_SID_2015q4_CORE,Physician 1 number (re-identified)
MDNUM2_R,int32,AZ_SID_2015q4_CORE,Physician 2 number (re-identified)
MDNUM3_R,int32,AZ_SID_2015q4_CORE,Physician 3 number (re-identified)
MEDINCSTQ,int32,AZ_SID_2015q4_CORE,Median household income state quartile for patient ZIP Code
MRN_R,int32,AZ_SID_2015q4_CORE,Medical record number (re-identified)
P7EDSRC_X,string,AZ_SID_2015q4_CORE,"Condition Code P7, Direct Inpatient Admission from Emergency Room"
PAY1,int32,AZ_SID_2015q4_CORE,Primary expected payer (uniform)
PAY1_X,string,AZ_SID_2015q4_CORE,Primary expected payer (as received from source)
PL_CBSA,int32,AZ_SID_2015q4_CORE,Patient location: Core Based Statistical Area (CBSA)
PL_NCHS,int32,AZ_SID_2015q4_CORE,Patient Location: NCHS Urban-Rural Code
PL_RUCC,int32,AZ_SID_2015q4_CORE,Patient location: Rural-Urban Continuum Codes(RUCC)
PL_UIC,int32,AZ_SID_2015q4_CORE,Patient location: Urban Influence Codes
PL_UR_CAT4,int32,AZ_SID_2015q4_CORE,Patient Location: Urban-Rural 4 Categories
POA_Disch_Edit1,int32,AZ_SID_2015q4_CORE,Discharge has POA missing on all nonexempt diagnoses
POA_Disch_Edit2,int32,AZ_SID_2015q4_CORE,Discharge has POA missing on all nonexempt secondary diagnoses
POA_Hosp_Edit1,int32,AZ_SID_2015q4_CORE,Hospital reported POA as Y on all diagnoses on all discharges
POA_Hosp_Edit2,int32,AZ_SID_2015q4_CORE,Hospital reported POA as missing on all non-Medicare discharges
POA_Hosp_Edit3,int32,AZ_SID_2015q4_CORE,Hospital reported POA as missing on all nonexempt diagnoses for 15% or more of d
POA_Hosp_Edit3_Value,double,AZ_SID_2015q4_CORE,Percentage of discharges with all nonexempt diagnoses missing POA indicators
PRDAY1,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR1
PRDAY10,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR10
PRDAY11,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR11
PRDAY12,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR12
PRDAY2,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR2
PRDAY3,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR3
PRDAY4,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR4
PRDAY5,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR5
PRDAY6,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR6
PRDAY7,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR7
PRDAY8,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR8
PRDAY9,int32,AZ_SID_2015q4_CORE,Number of days from admission to I10_PR9
PRMONTH1,int32,AZ_SID_2015q4_CORE,Month of procedure 1
PRMONTH10,int32,AZ_SID_2015q4_CORE,Month of procedure 10
PRMONTH11,int32,AZ_SID_2015q4_CORE,Month of procedure 11
PRMONTH12,int32,AZ_SID_2015q4_CORE,Month of procedure 12
PRMONTH2,int32,AZ_SID_2015q4_CORE,Month of procedure 2
PRMONTH3,int32,AZ_SID_2015q4_CORE,Month of procedure 3
PRMONTH4,int32,AZ_SID_2015q4_CORE,Month of procedure 4
PRMONTH5,int32,AZ_SID_2015q4_CORE,Month of procedure 5
PRMONTH6,int32,AZ_SID_2015q4_CORE,Month of procedure 6
PRMONTH7,int32,AZ_SID_2015q4_CORE,Month of procedure 7
PRMONTH8,int32,AZ_SID_2015q4_CORE,Month of procedure 8
PRMONTH9,int32,AZ_SID_2015q4_CORE,Month of procedure 9
PRVER,int32,AZ_SID_2015q4_CORE,Procedure Version
PRYEAR1,int32,AZ_SID_2015q4_CORE,Year of procedure 1
PRYEAR10,int32,AZ_SID_2015q4_CORE,Year of procedure 10
PRYEAR11,int32,AZ_SID_2015q4_CORE,Year of procedure 11
PRYEAR12,int32,AZ_SID_2015q4_CORE,Year of procedure 12
PRYEAR2,int32,AZ_SID_2015q4_CORE,Year of procedure 2
PRYEAR3,int32,AZ_SID_2015q4_CORE,Year of procedure 3
PRYEAR4,int32,AZ_SID_2015q4_CORE,Year of procedure 4
PRYEAR5,int32,AZ_SID_2015q4_CORE,Year of procedure 5
PRYEAR6,int32,AZ_SID_2015q4_CORE,Year of procedure 6
PRYEAR7,int32,AZ_SID_2015q4_CORE,Year of procedure 7
PRYEAR8,int32,AZ_SID_2015q4_CORE,Year of procedure 8
PRYEAR9,int32,AZ_SID_2015q4_CORE,Year of procedure 9
PSTATE,string,AZ_SID_2015q4_CORE,Patient State postal code
PSTCO2,int32,AZ_SID_2015q4_CORE,"Patient state/county FIPS code, possibly derived from ZIP Code"
PointOfOriginUB04,string,AZ_SID_2015q4_CORE,"Point of origin for admission or visit, UB-04 standard coding"
PointOfOrigin_X,string,AZ_SID_2015q4_CORE,"Point of origin for admission or visit, as received from source"
RACE,int32,AZ_SID_2015q4_CORE,Race (uniform)
RACE_X,string,AZ_SID_2015q4_CORE,Race (as received from source)
SPLIT_IPED,int32,AZ_SID_2015q4_CORE,"Split IP/ED records-single visit, from CAH"
TOTCHG,double,AZ_SID_2015q4_CORE,Total charges (cleaned)
TOTCHG_X,double,AZ_SID_2015q4_CORE,Total charges (as received from source)
TRAN_IN,int32,AZ_SID_2015q4_CORE,Transfer in indicator
TRAN_OUT,int32,AZ_SID_2015q4_CORE,Transfer out indicator
YEAR,int32,AZ_SID_2015q4_CORE,Calendar year
ZIP,string,AZ_SID_2015q4_CORE,Patient ZIP Code
ZIP3,string,AZ_SID_2015q4_CORE,"Patient ZIP Code, first 3 digits"
ZIPINC_QRTL,int32,AZ_SID_2015q4_CORE,Median household income national quartile for patient ZIP Code
I10_BODYSYSTEM1,int32,AZ_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 1
I10_BODYSYSTEM10,int32,AZ_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 10
I10_BODYSYSTEM11,int32,AZ_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 11
I10_BODYSYSTEM12,int32,AZ_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 12
I10_BODYSYSTEM13,int32,AZ_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 13
I10_BODYSYSTEM14,int32,AZ_SID_2015q4_DX_PR_GRPS,ICD-10-CM Body system 14
